bus number,fromNode,fromNode_long,fromNode_lat,toNode,toNode_long,toNode_lat,weight,direction
82,way/74477400,103.905091,1.4000273,way/174886182,103.9051238,1.3999013,14.40266931,0
82,way/174886182,103.9051238,1.3999013,way/445282972,103.9050308,1.3996857,25.98958761,0
82,way/445282972,103.9050308,1.3996857,Blk 102C (65079),103.9047796,1.3988936,91.93949436,0
82 Reverse,Opp Blk 103A (65071),103.9041539,1.3984929,way/620522273,103.9045689,1.3990071,73.25124171,1
82 Reverse,way/620522273,103.9045689,1.3990071,way/620522272,103.904659,1.3992284,26.44487438,1
82 Reverse,way/620522272,103.904659,1.3992284,way/717055145,103.9047441,1.3994461,25.86811002,1
82 Reverse,way/717055145,103.9047441,1.3994461,way/620522271,103.9048002,1.3995832,16.39504417,1
82 Reverse,way/620522271,103.9048002,1.3995832,way/582412281,103.9048816,1.399756,21.14595055,1
82 Reverse,way/582412281,103.9048816,1.399756,way/582412285,103.9047973,1.3999896,27.48119926,1
82 Reverse,way/582412285,103.9047973,1.3999896,way/651981596,103.9042272,1.400287,71.46059632,1
82 Reverse,way/651981596,103.9042272,1.400287,Aft Punggol Rd (65209),103.9038676,1.4003315,40.31999043,1
82 Reverse,Aft Punggol Rd (65209),103.9038676,1.4003315,way/174886179,103.9036593,1.4005865,36.502139,1
82 Reverse,way/174886179,103.9036593,1.4005865,way/651981593,103.9033769,1.4007313,35.27088002,1
82 Reverse,way/651981593,103.9033769,1.4007313,way/651981590,103.9031062,1.4008667,33.6405459,1
82 Reverse,way/651981590,103.9031062,1.4008667,way/620524556,103.9027959,1.4010222,38.57614657,1
82 Reverse,way/620524556,103.9027959,1.4010222,way/620524555,103.9024615,1.4011846,41.32024356,1
82 Reverse,way/620524555,103.9024615,1.4011846,way/582412268,103.9021709,1.401325,35.87313611,1
82 Reverse,way/582412268,103.9021709,1.401325,way/174765791,103.9020041,1.4014046,20.5436182,1
82 Reverse,way/174765791,103.9020041,1.4014046,way/74953804,103.9019955,1.4014905,9.546482707,1
82 Reverse,way/74953804,103.9019955,1.4014905,way/582412271,103.9021137,1.4016896,25.64585867,1
82 Reverse,way/582412271,103.9021137,1.4016896,way/198458261,103.902587,1.4024658,100.7016142,1
82 Reverse,way/198458261,103.902587,1.4024658,way/325024332,103.9026466,1.4033011,92.60109037,1
82 Reverse,way/325024332,103.9026466,1.4033011,Punggol Temp Int (65009),103.9025242,1.404107,90.1474011,1
83,Punggol Temp Int (65009),103.9025242,1.404107,way/325024332,103.9026466,1.4033011,90.1474011,0
83,way/325024332,103.9026466,1.4033011,way/173767827,103.9029803,1.4031145,42.48333079,0
83,way/173767827,103.9029803,1.4031145,way/724076802,103.9031708,1.4034225,40.11641526,0
83,way/724076802,103.9031708,1.4034225,way/476395133,103.9034199,1.4038215,52.10565006,0
83,way/476395133,103.9034199,1.4038215,way/708819911,103.9035459,1.4040253,26.54152557,0
83,way/708819911,103.9035459,1.4040253,way/445282971,103.903687,1.404257,30.0493549,0
83,way/445282971,103.903687,1.404257,way/74953813,103.9037954,1.4044306,22.67169002,0
83,way/74953813,103.9037954,1.4044306,way/74962089,103.9038671,1.4044623,8.715196569,0
83,way/74962089,103.9038671,1.4044623,way/445282963,103.9040093,1.4043935,17.55854857,0
83,way/445282963,103.9040093,1.4043935,way/74962070,103.9045282,1.4041069,65.87076863,0
83,way/74962070,103.9045282,1.4041069,Blk 303D (65221),103.9048174,1.4040774,32.34887827,0
83,Blk 303D (65221),103.9048174,1.4040774,way/476389391,103.9050768,1.4037792,43.82454082,0
83,way/476389391,103.9050768,1.4037792,way/476389390,103.9053743,1.4035741,40.13043388,0
83,way/476389390,103.9053743,1.4035741,way/476389868,103.9057294,1.4033408,47.19265239,0
83,way/476389868,103.9057294,1.4033408,way/476389869,103.9060854,1.4030945,48.07602904,0
83,way/476389869,103.9060854,1.4030945,way/74962084,103.9063092,1.4029304,30.81487731,0
83,way/74962084,103.9063092,1.4029304,way/582412256,103.9064782,1.4028262,22.05611943,0
83,way/582412256,103.9064782,1.4028262,way/74662288,103.9068734,1.4025603,52.90314852,0
83,way/74662288,103.9068734,1.4025603,way/655184948,103.9074646,1.4021456,80.19584621,0
83,way/655184948,103.9074646,1.4021456,way/655184948,103.907859,1.401923,50.32195146,0
83,way/655184948,103.907859,1.401923,Punggol Sec/Blk 601B (65281),103.9106464,1.3999807,377.2929277,0
83,Punggol Sec/Blk 601B (65281),103.9106464,1.3999807,way/476147270,103.9080694,1.4017069,344.4978813,0
83,way/476147270,103.9080694,1.4017069,way/708916869,103.9084669,1.401409,55.15356891,0
83,way/708916869,103.9084669,1.401409,way/476147271,103.9086999,1.4012464,31.55333733,0
83,way/476147271,103.9086999,1.4012464,way/325024331,103.9089333,1.4010886,31.29089012,0
83,way/325024331,103.9089333,1.4010886,way/534638193,103.9090843,1.4009831,20.45654917,0
83,way/534638193,103.9090843,1.4009831,way/75138967,103.9092551,1.4008644,23.09903963,0
83,way/75138967,103.9092551,1.4008644,way/635714418,103.9096081,1.4006113,48.23367011,0
83,way/635714418,103.9096081,1.4006113,way/536982024,103.9102055,1.4001758,82.09061161,0
83,way/536982024,103.9102055,1.4001758,Opp Blk 188 (65271),103.9106464,1.3999807,53.59938929,0
83,Opp Blk 188 (65271),103.9106464,1.3999807,way/476147262,103.91078,1.3997594,28.63295396,0
83,way/476147262,103.91078,1.3997594,way/476147261,103.9112073,1.399454,58.32363444,0
83,way/476147261,103.9112073,1.399454,way/655190964,103.9117637,1.3990467,76.56638199,0
83,way/655190964,103.9117637,1.3990467,way/620264529,103.9122546,1.3986909,67.32262186,0
83,way/620264529,103.9122546,1.3986909,way/620264528,103.9126742,1.3984024,56.55233565,0
83,way/620264528,103.9126742,1.3984024,way/534638684,103.9129837,1.398185,42.00245871,0
83,way/534638684,103.9129837,1.398185,way/635641069,103.9131517,1.398063,23.05492876,0
83,way/635641069,103.9131517,1.398063,Blk 649 (65261),103.9146038,1.3971462,190.7648658,0
83,Blk 649 (65261),103.9146038,1.3971462,way/620263126,103.9160256,1.395998,202.8676413,0
83,way/620263126,103.9160256,1.395998,way/696697257,103.9163243,1.3957866,40.63744536,0
83,way/696697257,103.9163243,1.3957866,way/620263125,103.9166003,1.3955908,37.5787999,0
83,way/620263125,103.9166003,1.3955908,way/534636066,103.9167929,1.3954485,26.58933749,0
83,way/534636066,103.9167929,1.3954485,way/74477406,103.9168305,1.3953302,13.73397181,0
83,way/74477406,103.9168305,1.3953302,way/630420434,103.9167293,1.395188,19.34099198,0
83,way/630420434,103.9167293,1.395188,way/476145611,103.9164905,1.394865,44.51804534,0
83,way/476145611,103.9164905,1.394865,Riviera Stn Exit A (65239),103.916123,1.3942075,83.41681654,0
83,Riviera Stn Exit A (65239),103.916123,1.3942075,way/655172009,103.9158136,1.3939314,46.01778072,0
83,way/655172009,103.9158136,1.3939314,way/475941379,103.9152764,1.3931841,101.9911404,0
83,way/475941379,103.9152764,1.3931841,way/620514218,103.9151316,1.3929868,27.12247082,0
83,way/620514218,103.9151316,1.3929868,way/620514217,103.9149772,1.3927764,28.92236645,0
83,way/620514217,103.9149772,1.3927764,way/620514219,103.9148852,1.3926442,17.84686772,0
83,way/620514219,103.9148852,1.3926442,way/620514216,103.9147466,1.3924406,27.29007926,0
83,way/620514216,103.9147466,1.3924406,way/173963241,103.9146128,1.3922479,25.99498669,0
83,way/173963241,103.9146128,1.3922479,way/35092009,103.9145156,1.3922418,10.8380909,0
83,way/35092009,103.9145156,1.3922418,way/620514577,103.914284,1.3924337,33.38503724,0
83,way/620514577,103.914284,1.3924337,way/620514576,103.9140113,1.392657,39.12365751,0
83,way/620514576,103.9140113,1.392657,way/173963244,103.9136841,1.3929187,46.5111455,0
83,way/173963244,103.9136841,1.3929187,way/620514575,103.9134004,1.393147,40.423607,0
83,way/620514575,103.9134004,1.393147,way/620514878,103.9124308,1.3939458,139.4449921,0
83,way/620514878,103.9124308,1.3939458,Coral Edge Stn Exit A (65179),103.9118997,1.3942822,69.83535652,0
83,Coral Edge Stn Exit A (65179),103.9118997,1.3942822,way/535773836,103.9113722,1.3948128,82.99653078,0
83,way/535773836,103.9113722,1.3948128,way/620514877,103.9110801,1.3950557,42.16731605,0
83,way/620514877,103.9110801,1.3950557,way/534637120,103.9108927,1.3952198,27.64398752,0
83,way/534637120,103.9108927,1.3952198,Meridian Stn Exit A (65169),103.910029,1.3958293,117.391967,0
83,Meridian Stn Exit A (65169),103.910029,1.3958293,way/534637123,103.90954,1.396298,75.14938754,0
83,way/534637123,103.90954,1.396298,way/620519867,103.9081877,1.3973968,193.4174325,0
83,way/620519867,103.9081877,1.3973968,way/649801185,103.9078244,1.3977026,52.7066702,0
83,way/649801185,103.9078244,1.3977026,way/620519868,103.9075658,1.3979008,36.17351512,0
83,way/620519868,103.9075658,1.3979008,way/620519866,103.9073006,1.3981067,37.27442231,0
83,way/620519866,103.9073006,1.3981067,way/512918169,103.9071746,1.3982113,18.17677267,0
83,way/512918169,103.9071746,1.3982113,way/175052982,103.9070222,1.3983536,23.13500403,0
83,way/175052982,103.9070222,1.3983536,Cove Stn Exit A (65159),103.9061631,1.3990411,122.1459795,0
83,Cove Stn Exit A (65159),103.9061631,1.3990411,way/620522276,103.905969,1.3991975,27.67075247,0
83,way/620522276,103.905969,1.3991975,way/620522277,103.9057933,1.3993302,24.44641045,0
83,way/620522277,103.9057933,1.3993302,way/620522275,103.9055425,1.3995032,33.83697934,0
83,way/620522275,103.9055425,1.3995032,way/445282967,103.9052397,1.3997121,40.85454309,0
83,way/445282967,103.9052397,1.3997121,way/445282972,103.9050308,1.3996857,23.43031049,0
83,way/445282972,103.9050308,1.3996857,Blk 102C (65079),103.9047796,1.3988936,91.93949436,0
83 Reverse,Opp Blk 103A (65071),103.9041539,1.3984929,way/620522273,103.9045689,1.3990071,73.25124171,1
83 Reverse,way/620522273,103.9045689,1.3990071,way/620522272,103.904659,1.3992284,26.44487438,1
83 Reverse,way/620522272,103.904659,1.3992284,way/717055145,103.9047441,1.3994461,25.86811002,1
83 Reverse,way/717055145,103.9047441,1.3994461,way/620522271,103.9048002,1.3995832,16.39504417,1
83 Reverse,way/620522271,103.9048002,1.3995832,way/582412281,103.9048816,1.399756,21.14595055,1
83 Reverse,way/582412281,103.9048816,1.399756,way/174886184,103.9049897,1.3999899,28.52441186,1
83 Reverse,way/174886184,103.9049897,1.3999899,way/74477400,103.905091,1.4000273,12.00791998,1
83 Reverse,way/74477400,103.905091,1.4000273,way/582412282,103.9052805,1.3999071,24.92770661,1
83 Reverse,way/582412282,103.9052805,1.3999071,way/174886180,103.9055732,1.3997351,37.71942087,1
83 Reverse,way/174886180,103.9055732,1.3997351,way/476148405,103.9058406,1.3995743,34.66530774,1
83 Reverse,way/476148405,103.9058406,1.3995743,way/708890745,103.9060204,1.3994459,24.53468547,1
83 Reverse,way/708890745,103.9060204,1.3994459,Cove Stn Exit B (65151),103.9065501,1.3991335,68.32410187,1
83 Reverse,Cove Stn Exit B (65151),103.9065501,1.3991335,way/476148407,103.9068392,1.3987445,53.71472803,1
83 Reverse,way/476148407,103.9068392,1.3987445,way/476148409,103.9069952,1.3986145,22.53945752,1
83 Reverse,way/476148409,103.9069952,1.3986145,way/476148408,103.9071495,1.3984793,22.76741964,1
83 Reverse,way/476148408,103.9071495,1.3984793,way/75138969,103.9072694,1.3983646,18.40922708,1
83 Reverse,way/75138969,103.9072694,1.3983646,way/476148411,103.9074061,1.3982609,19.05032558,1
83 Reverse,way/476148411,103.9074061,1.3982609,way/512918170,103.9081948,1.3976368,111.6522762,1
83 Reverse,way/512918170,103.9081948,1.3976368,way/476149333,103.9089754,1.3970058,111.4212513,1
83 Reverse,way/476149333,103.9089754,1.3970058,way/476149334,103.9095205,1.3965583,78.28420305,1
83 Reverse,way/476149334,103.9095205,1.3965583,Meridian Stn Exit B (65161),103.9098666,1.3963978,42.40839446,1
83 Reverse,Meridian Stn Exit B (65161),103.9098666,1.3963978,way/476149335,103.910068,1.3961133,38.62628776,1
83 Reverse,way/476149335,103.910068,1.3961133,way/649392802,103.9104588,1.3957934,56.05975437,1
83 Reverse,way/649392802,103.9104588,1.3957934,way/476149336,103.9108503,1.3954661,56.63952874,1
83 Reverse,way/476149336,103.9108503,1.3954661,way/534637114,103.9109988,1.3953432,21.39602752,1
83 Reverse,way/534637114,103.9109988,1.3953432,way/476149337,103.9111445,1.3952234,20.93773832,1
83 Reverse,way/476149337,103.9111445,1.3952234,way/383281865,103.9118815,1.3946052,106.7695712,1
83 Reverse,way/383281865,103.9118815,1.3946052,Coral Edge Stn Exit B (65171),103.9122461,1.3944344,44.75523382,1
83 Reverse,Coral Edge Stn Exit B (65171),103.9122461,1.3944344,way/476149339,103.9128216,1.3938293,92.62089255,1
83 Reverse,way/476149339,103.9128216,1.3938293,way/476149338,103.9133427,1.3934032,74.71903706,1
83 Reverse,way/476149338,103.9133427,1.3934032,way/476149340,103.91365,1.3931405,44.87004765,1
83 Reverse,way/476149340,103.91365,1.3931405,way/620514212,103.9138191,1.3929834,25.61059368,1
83 Reverse,way/620514212,103.9138191,1.3929834,way/620514213,103.9140314,1.3927975,31.31678646,1
83 Reverse,way/620514213,103.9140314,1.3927975,way/218215407,103.9144564,1.3926504,50.01565424,1
83 Reverse,way/218215407,103.9144564,1.3926504,way/74477408,103.9153411,1.3935515,140.0764718,1
83 Reverse,way/74477408,103.9153411,1.3935515,Riviera Stn Exit B (65231),103.915795,1.39429,96.02009159,1
83 Reverse,Riviera Stn Exit B (65231),103.915795,1.39429,way/651978152,103.916034,1.3945559,39.64718098,1
83 Reverse,way/651978152,103.916034,1.3945559,way/651978151,103.916195,1.3947881,31.30904103,1
83 Reverse,way/651978151,103.916195,1.3947881,way/476165178,103.9163595,1.3950202,31.52455563,1
83 Reverse,way/476165178,103.9163595,1.3950202,way/383281863,103.9164937,1.3952065,25.44423539,1
83 Reverse,way/383281863,103.9164937,1.3952065,way/630420435,103.9165789,1.3953181,15.56216154,1
83 Reverse,way/630420435,103.9165789,1.3953181,way/383281857,103.9165258,1.3954637,17.14994995,1
83 Reverse,way/383281857,103.9165258,1.3954637,way/652543423,103.9161396,1.3957488,53.30110437,1
83 Reverse,way/652543423,103.9161396,1.3957488,Blk 162B (65269),103.9149239,1.3964771,157.4454431,1
83 Reverse,Blk 162B (65269),103.9149239,1.3964771,way/173963235,103.9147514,1.3967436,35.16957119,1
83 Reverse,way/173963235,103.9147514,1.3967436,way/652543422,103.9135807,1.3975747,159.433742,1
83 Reverse,way/652543422,103.9135807,1.3975747,way/476147257,103.9133572,1.3977306,30.26242523,1
83 Reverse,way/476147257,103.9133572,1.3977306,way/476147258,103.9130674,1.3979363,39.4647252,1
83 Reverse,way/476147258,103.9130674,1.3979363,way/534638687,103.9128912,1.3980616,24.00964471,1
83 Reverse,way/534638687,103.9128912,1.3980616,way/383281858,103.9127283,1.3981735,21.94868869,1
83 Reverse,way/383281858,103.9127283,1.3981735,way/635650898,103.9118284,1.3988199,123.0371593,1
83 Reverse,way/635650898,103.9118284,1.3988199,Bet Blks 187/188 (65279),103.9109875,1.3993093,108.1010986,1
83 Reverse,Bet Blks 187/188 (65279),103.9109875,1.3993093,way/476147260,103.9108068,1.3995509,33.43765886,1
83 Reverse,way/476147260,103.9108068,1.3995509,way/476147259,103.9104045,1.3998445,55.30249738,1
83 Reverse,way/476147259,103.9104045,1.3998445,way/476147263,103.9100284,1.4001315,52.52560205,1
83 Reverse,way/476147263,103.9100284,1.4001315,way/476147265,103.9097563,1.4003306,37.43825407,1
83 Reverse,way/476147265,103.9097563,1.4003306,way/649376877,103.9094879,1.4005149,36.15904246,1
83 Reverse,way/649376877,103.9094879,1.4005149,way/476147266,103.9091688,1.4007446,43.65981652,1
83 Reverse,way/476147266,103.9091688,1.4007446,way/325024330,103.9090054,1.4008666,22.6417593,1
83 Reverse,way/325024330,103.9090054,1.4008666,way/75138966,103.9088496,1.4009776,21.24306184,1
83 Reverse,way/75138966,103.9088496,1.4009776,way/512918167,103.9084788,1.4012476,50.9326605,1
83 Reverse,way/512918167,103.9084788,1.4012476,way/476147269,103.9079509,1.4016329,72.57054902,1
83 Reverse,way/476147269,103.9079509,1.4016329,Opp Punggol Sec/Blk 195E (65289),103.907635,1.401732,36.82360165,1
83 Reverse,Opp Punggol Sec/Blk 195E (65289),103.907635,1.401732,way/476147268,103.9074903,1.4019613,30.03629079,1
83 Reverse,way/476147268,103.9074903,1.4019613,way/476147272,103.9071374,1.4022023,47.46063195,1
83 Reverse,way/476147272,103.9071374,1.4022023,way/476147274,103.9068376,1.402409,40.44159877,1
83 Reverse,way/476147274,103.9068376,1.402409,way/476147273,103.9065073,1.4026478,45.2590525,1
83 Reverse,way/476147273,103.9065073,1.4026478,way/74962086,103.9062669,1.4028164,32.60820227,1
83 Reverse,way/74962086,103.9062669,1.4028164,way/582412253,103.9060832,1.4029351,24.29404593,1
83 Reverse,way/582412253,103.9060832,1.4029351,Blk 298 (65229),103.9055521,1.4032091,66.41719635,1
83 Reverse,Blk 298 (65229),103.9055521,1.4032091,way/476389393,103.9049679,1.4036357,80.32359486,1
83 Reverse,way/476389393,103.9049679,1.4036357,way/476389392,103.9046897,1.4038113,36.54491326,1
83 Reverse,way/476389392,103.9046897,1.4038113,way/620275278,103.9043156,1.4040446,48.9768571,1
83 Reverse,way/620275278,103.9043156,1.4040446,way/445282964,103.9039709,1.4042547,44.8467983,1
83 Reverse,way/445282964,103.9039709,1.4042547,way/173767826,103.9037589,1.4042144,24.00984319,1
83 Reverse,way/173767826,103.9037589,1.4042144,way/445282968,103.9035946,1.4039482,34.6516832,1
83 Reverse,way/445282968,103.9035946,1.4039482,way/652306771,103.9032771,1.403441,66.28590161,1
83 Reverse,way/652306771,103.9032771,1.403441,way/724076800,103.9030445,1.4030729,48.23637809,1
83 Reverse,way/724076800,103.9030445,1.4030729,way/173768002,103.9030095,1.4030891,4.28719034,1
83 Reverse,way/173768002,103.9030095,1.4030891,way/325024332,103.9026466,1.4033011,46.69620697,1
83 Reverse,way/325024332,103.9026466,1.4033011,Punggol Temp Int (65009),103.9025242,1.404107,90.1474011,1
84,Punggol Temp Int (65009),103.9025242,1.404107,way/325024332,103.9026466,1.4033011,90.1474011,0
84,way/325024332,103.9026466,1.4033011,way/173767827,103.9029803,1.4031145,42.48333079,0
84,way/173767827,103.9029803,1.4031145,way/724076802,103.9031708,1.4034225,40.11641526,0
84,way/724076802,103.9031708,1.4034225,way/476395133,103.9034199,1.4038215,52.10565006,0
84,way/476395133,103.9034199,1.4038215,way/708819911,103.9035459,1.4040253,26.54152557,0
84,way/708819911,103.9035459,1.4040253,way/445282971,103.903687,1.404257,30.0493549,0
84,way/445282971,103.903687,1.404257,way/74953813,103.9037954,1.4044306,22.67169002,0
84,way/74953813,103.9037954,1.4044306,way/74962089,103.9038671,1.4044623,8.715196569,0
84,way/74962089,103.9038671,1.4044623,way/445282963,103.9040093,1.4043935,17.55854857,0
84,way/445282963,103.9040093,1.4043935,way/74962070,103.9045282,1.4041069,65.87076863,0
84,way/74962070,103.9045282,1.4041069,Blk 303D (65221),103.9048174,1.4040774,32.34887827,0
84,Blk 303D (65221),103.9048174,1.4040774,way/476389391,103.9050768,1.4037792,43.82454082,0
84,way/476389391,103.9050768,1.4037792,way/476389390,103.9053743,1.4035741,40.13043388,0
84,way/476389390,103.9053743,1.4035741,way/476389868,103.9055932,1.4034265,29.32248508,0
84,way/476389868,103.9055932,1.4034265,way/780127637,103.9057832,1.403307,24.93366666,0
84,way/780127637,103.9057832,1.403307,way/476389869,103.9060854,1.4030945,41.02612835,0
84,way/476389869,103.9060854,1.4030945,way/582412258,103.9063295,1.4031766,28.6417647,0
84,way/582412258,103.9063295,1.4031766,way/166527474,103.9065385,1.4036537,57.65497271,0
84,way/166527474,103.9065385,1.4036537,Blk 301A (65091),103.9065771,1.4040152,40.20299351,0
84,Blk 301A (65091),103.9065771,1.4040152,way/476393001,103.9067656,1.4041376,24.96464144,0
84,way/476393001,103.9067656,1.4041376,way/476393002,103.9069684,1.4045755,53.4221305,0
84,way/476393002,103.9069684,1.4045755,way/476393006,103.9071328,1.404913,41.56242156,0
84,way/476393006,103.9071328,1.404913,way/649440497,103.907257,1.4051535,29.97070295,0
84,way/649440497,103.907257,1.4051535,way/476158179,103.9074024,1.4054328,34.86575648,0
84,way/476158179,103.9074024,1.4054328,way/630420275,103.907371,1.4060246,65.53148519,0
84,way/630420275,103.907371,1.4060246,way/476396168,103.906692,1.4064645,89.86574309,0
84,way/476396168,103.906692,1.4064645,way/620219321,103.9059022,1.4069423,102.5505616,0
84,way/620219321,103.9059022,1.4069423,way/500372423,103.905355,1.4072998,72.60137584,0
84,way/500372423,103.905355,1.4072998,way/445716773,103.9054432,1.407509,25.12857172,0
84,way/445716773,103.9054432,1.407509,Aft Punggol Dr (65489),103.9056935,1.4081396,75.08640661,0
84,Aft Punggol Dr (65489),103.9056935,1.4081396,way/166523290,103.9059341,1.4087071,68.22497473,0
84,way/166523290,103.9059341,1.4087071,way/720099566,103.9050813,1.4100762,178.6764778,0
84,way/720099566,103.9050813,1.4100762,way/166523291,103.9032213,1.4105852,214.507351,0
84,way/166523291,103.9032213,1.4105852,way/166523292,103.9026127,1.409934,98.85390075,0
84,way/166523292,103.9026127,1.409934,way/476158177,103.9023574,1.4093949,66.03536265,0
84,way/476158177,103.9023574,1.4093949,way/534633473,103.9022558,1.4091713,27.18721,0
84,way/534633473,103.9022558,1.4091713,way/101125017,103.9021916,1.4091479,7.598665505,0
84,way/101125017,103.9021916,1.4091479,way/582412242,103.9020349,1.409249,20.71412547,0
84,way/582412242,103.9020349,1.409249,Blk 310B (65469),103.9011984,1.4097733,109.6673476,0
84,Blk 310B (65469),103.9011984,1.4097733,way/620224679,103.9003028,1.4103394,117.694431,0
84,way/620224679,103.9003028,1.4103394,way/582303281,103.8999793,1.4105435,42.49004051,0
84,way/582303281,103.8999793,1.4105435,way/534630352,103.8997429,1.4106791,30.28085371,0
84,way/534630352,103.8997429,1.4106791,way/534630359,103.8996763,1.4107696,12.45283915,0
84,way/534630359,103.8996763,1.4107696,way/582303297,103.8997826,1.4109653,24.66192377,0
84,way/582303297,103.8997826,1.4109653,Nibong Stn Exit A (65619),103.89998,1.41148,61.00547097,0
84,Nibong Stn Exit A (65619),103.89998,1.41148,way/620236891,103.9003382,1.4119826,68.39302362,0
84,way/620236891,103.9003382,1.4119826,way/582303300,103.9006243,1.4125294,68.33311849,0
84,way/582303300,103.9006243,1.4125294,way/465518991,103.9007991,1.4128816,43.53256525,0
84,way/465518991,103.9007991,1.4128816,way/534629589,103.9010229,1.4136174,85.08770718,0
84,way/534629589,103.9010229,1.4136174,way/620238003,103.9012458,1.4143699,86.82644466,0
84,way/620238003,103.9012458,1.4143699,way/718284956,103.9013089,1.4145672,22.91871146,0
84,way/718284956,103.9013089,1.4145672,way/620238002,103.9014486,1.4149777,47.9796002,0
84,way/620238002,103.9014486,1.4149777,Samudera Stn Exit A (65629),103.90221,1.41612,152.0981049,0
84,Samudera Stn Exit A (65629),103.90221,1.41612,way/163790537,103.9046752,1.4175392,316.0532104,0
84,way/163790537,103.9046752,1.4175392,Bef Punggol Pt Stn (65639),103.90559,1.41746,102.1800975,0
84,Bef Punggol Pt Stn (65639),103.90559,1.41746,way/476138599,103.907877,1.4166549,269.6307946,0
84,way/476138599,103.907877,1.4166549,way/546138268,103.9096031,1.4163313,195.3945213,0
84,way/546138268,103.9096031,1.4163313,Opp Track 22 (65121),103.9098961,1.4185387,246.2514646,0
84,Opp Track 22 (65121),103.9098961,1.4185387,way/715630948,103.9100145,1.4190751,60.75832618,0
84,way/715630948,103.9100145,1.4190751,way/680824451,103.9100786,1.4192908,24.8949099,0
84,way/680824451,103.9100786,1.4192908,way/646655709,103.9101745,1.4195965,35.44749008,0
84,way/646655709,103.9101745,1.4195965,way/646655698,103.9103094,1.4200367,50.93758674,0
84,way/646655698,103.9103094,1.4200367,Punggol Rd End (65139),103.9104942,1.4211193,121.4621557,0
84,Punggol Rd End (65139),103.9104942,1.4211193,way/646655698,103.9103094,1.4200367,121.4621557,0
84,way/646655698,103.9103094,1.4200367,way/646655709,103.9101745,1.4195965,50.93758674,0
84,way/646655709,103.9101745,1.4195965,way/680824451,103.9100786,1.4192908,35.44749008,0
84,way/680824451,103.9100786,1.4192908,way/715630948,103.9100145,1.4190751,24.8949099,0
84,way/715630948,103.9100145,1.4190751,Aft Track 22 (65129),103.9098961,1.4185387,60.75832618,0
84,Aft Track 22 (65129),103.9098961,1.4185387,way/546138268,103.9096031,1.4163313,246.2514646,0
84,way/546138268,103.9096031,1.4163313,way/476138599,103.907877,1.4166549,195.3945213,0
84,way/476138599,103.907877,1.4166549,Aft Punggol Pt Stn (65631),103.90552,1.4172,269.1365395,0
84,Aft Punggol Pt Stn (65631),103.90552,1.4172,way/620243236,103.9050616,1.4173944,55.35729244,0
84,way/620243236,103.9050616,1.4173944,way/476138601,103.9047475,1.4173977,34.95672966,0
84,way/476138601,103.9047475,1.4173977,way/535773824,103.9044415,1.4173359,34.73229062,0
84,way/535773824,103.9044415,1.4173359,way/539309563,103.9042423,1.4172761,23.13327538,0
84,way/539309563,103.9042423,1.4172761,way/582303329,103.9040596,1.4171915,22.38068603,0
84,way/582303329,103.9040596,1.4171915,Samudera Stn Exit B (65621),103.90243,1.41592,229.4678596,0
84,Samudera Stn Exit B (65621),103.90243,1.41592,way/476138603,103.9010562,1.4132074,336.6615796,0
84,way/476138603,103.9010562,1.4132074,way/32760126,103.9009383,1.4128345,43.27058414,0
84,way/32760126,103.9009383,1.4128345,way/476138604,103.9005705,1.4120834,92.59113295,0
84,way/476138604,103.9005705,1.4120834,Nibong Stn Exit B (65611),103.90036,1.41134,85.47418277,0
84,Nibong Stn Exit B (65611),103.90036,1.41134,way/465523920,103.9001194,1.4107994,65.49954237,0
84,way/465523920,103.9001194,1.4107994,way/534630355,103.9009161,1.4100871,118.5934527,0
84,way/534630355,103.9009161,1.4100871,Blk 312 CP (65461),103.90135,1.40988,53.44200277,0
84,Blk 312 CP (65461),103.90135,1.40988,way/476138609,103.901764,1.4095556,58.38973377,0
84,way/476138609,103.901764,1.4095556,way/218215371,103.9021156,1.409527,39.25575931,0
84,way/218215371,103.9021156,1.409527,way/720099570,103.9023753,1.4096869,33.88040985,0
84,way/720099570,103.9023753,1.4096869,way/720099569,103.9024756,1.4099225,28.3419904,0
84,way/720099569,103.9024756,1.4099225,way/218215304,103.9026321,1.4102279,37.99620067,0
84,way/218215304,103.9026321,1.4102279,way/720099568,103.903938,1.4106904,154.064041,0
84,way/720099568,103.903938,1.4106904,way/720099567,103.9042427,1.4105744,36.25373608,0
84,way/720099567,103.9042427,1.4105744,way/720099566,103.9050813,1.4100762,108.3705971,0
84,way/720099566,103.9050813,1.4100762,way/720099565,103.905905,1.4094891,112.3259899,0
84,way/720099565,103.905905,1.4094891,way/720099564,103.9059748,1.4093476,17.46844604,0
84,way/720099564,103.9059748,1.4093476,Bef Punggol Dr (65481),103.90887,1.40763,374.0065019,0
84,Bef Punggol Dr (65481),103.90887,1.40763,way/476139395,103.9057141,1.407862,352.1435142,0
84,way/476139395,103.9057141,1.407862,way/218215387,103.9057298,1.4073974,51.40282213,0
84,way/218215387,103.9057298,1.4073974,way/197540847,103.9064268,1.4068125,100.9923061,0
84,way/197540847,103.9064268,1.4068125,way/476139920,103.9071824,1.4063593,97.88785713,0
84,way/476139920,103.9071824,1.4063593,way/476139922,103.9073972,1.406214,28.80187401,0
84,way/476139922,103.9073972,1.406214,way/630420271,103.9075782,1.4060872,24.54217076,0
